  card           ,code            ,rgb             ,hex    ,name              ,domain        
  TCX_2310-colors,PQ-17-1506TCX   ,"rgb(138,126,120)",#8A7E78,Cinder            ,product-design
  TCX_2310-colors,PQ-17-3612TCX   ,"rgb(145,119,152)",#917798,Orchid Mist       ,product-design
  TCX_2310-colors,PQ-17-3812TCX   ,"rgb(137,127,152)",#897F98,Dusk              ,product-design
  TCX_2310-colors,PQ-17-3615TCX   ,"rgb(143,125,165)",#8F7DA5,Chalk Violet      ,product-design
  TCX_2310-colors,PQ-17-3640TCX   ,"rgb(148,121,175)",#9479AF,Fairy Wren        ,product-design
  TCX_2310-colors,PQ-17-0840TCX   ,"rgb(154,128,58) ",#9A803A,Amber Green       ,product-design
  TCX_2310-colors,PQ-17-0625TCX   ,"rgb(142,133,95) ",#8E855F,Boa               ,product-design
  TCX_2310-colors,PQ-17-1019TCX   ,"rgb(140,124,97) ",#8C7C61,Elmwood           ,product-design
  TCX_2310-colors,PQ-17-1310TCX   ,"rgb(141,128,112)",#8D8070,Timber Wolf       ,product-design
  TCX_2310-colors,PQ-17-1311TCX   ,"rgb(141,126,113)",#8D7E71,Desert Taupe      ,product-design
  TCX_2310-colors,PQ-17-1212TCX   ,"rgb(143,129,119)",#8F8177,Fungi             ,product-design
  TCX_2310-colors,PQ-17-3810TCX   ,"rgb(143,131,149)",#8F8395,Purple Ash        ,product-design
  TCX_2310-colors,PQ-17-3925TCX   ,"rgb(140,142,178)",#8C8EB2,Persian Violet    ,product-design
  TCX_2310-colors,PQ-17-3725TCX   ,"rgb(152,132,185)",#9884B9,Bougainvillea     ,product-design
  TCX_2310-colors,PQ-17-0535TCX   ,"rgb(141,139,85) ",#8D8B55,Green Olive       ,product-design
  TCX_2310-colors,PQ-16-0526TCX   ,"rgb(146,142,100)",#928E64,Cedar             ,product-design
  TCX_2310-colors,PQ-16-0421TCX   ,"rgb(145,148,110)",#91946E,Sage              ,product-design
  TCX_2310-colors,PQ-17-0510TCX   ,"rgb(147,139,120)",#938B78,Silver Sage       ,product-design
  TCX_2310-colors,PQ-17-0610TCX   ,"rgb(145,140,126)",#918C7E,Laurel Oak        ,product-design
  TCX_2310-colors,PQ-17-0205TCX   ,"rgb(143,137,130)",#8F8982,Elephant Skin     ,product-design
  TCX_2310-colors,PQ-17-1501TCX   ,"rgb(139,140,137)",#8B8C89,Wild Dove         ,product-design
  TCX_2310-colors,PQ-17-3802TCX   ,"rgb(145,140,143)",#918C8F,Gull              ,product-design
  TCX_2310-colors,PQ-17-5102TCX   ,"rgb(141,143,143)",#8D8F8F,Griffin           ,product-design
  TCX_2310-colors,PQ-16-0543TCX   ,"rgb(154,151,56) ",#9A9738,Golden Lime       ,product-design
  TCX_2310-colors,PQ-16-0545TCX   ,"rgb(156,154,64) ",#9C9A40,Split Pea         ,product-design
  TCX_2310-colors,PQ-16-5806TCX   ,"rgb(138,153,146)",#8A9992,Green Milieu      ,product-design
  TCX_2310-colors,PQ-17-4402TCX   ,"rgb(142,145,143)",#8E918F,Neutral Gray      ,product-design
  TCX_2310-colors,PQ-16-4706TCX   ,"rgb(138,154,154)",#8A9A9A,Silver Blue       ,product-design
  TCX_2310-colors,PQ-16-5808TCX   ,"rgb(140,156,146)",#8C9C92,Iceberg Green     ,product-design
  TCX_2310-colors,PQ-16-3916TCX   ,"rgb(146,148,155)",#92949B,Sleet             ,product-design
  TCX_2310-colors,PQ-16-4010TCX   ,"rgb(140,157,173)",#8C9DAD,Dusty Blue        ,product-design
  TCX_2310-colors,PQ-16-4019TCX   ,"rgb(137,155,184)",#899BB8,Forever Blue      ,product-design
  TCX_2310-colors,PQ-16-3920TCX   ,"rgb(140,156,193)",#8C9CC1,Lavender Lustre   ,product-design
  TCX_2310-colors,PQ-16-4404TCX   ,"rgb(143,158,157)",#8F9E9D,Abyss             ,product-design
  TCX_2310-colors,PQ-16-3921TCX   ,"rgb(150,163,199)",#96A3C7,Blue Heron        ,product-design
  TCX_2310-colors,PQ-15-3919TCX   ,"rgb(145,168,208)",#91A8D0,Serenity          ,product-design
  TCX_2310-colors,PQ-16-0435TCX   ,"rgb(160,172,79) ",#A0AC4F,Dark Citron       ,product-design
  TCX_2310-colors,PQ-15-6423TCX   ,"rgb(145,172,128)",#91AC80,Forest Shade      ,product-design
  TCX_2310-colors,PQ-16-5106TCX   ,"rgb(144,168,164)",#90A8A4,Blue Surf         ,product-design
  TCX_2310-colors,PQ-15-4312TCX   ,"rgb(143,173,189)",#8FADBD,Forget-Me-Not     ,product-design
  TCX_2310-colors,PQ-15-6316TCX   ,"rgb(146,175,136)",#92AF88,Fair Green        ,product-design
  TCX_2310-colors,PQ-14-4122TCX   ,"rgb(146,182,213)",#92B6D5,Airy Blue         ,product-design
  TCX_2310-colors,PQ-14-4214TCX   ,"rgb(150,179,210)",#96B3D2,Powder Blue       ,product-design
  TCX_2310-colors,PQ-15-6114TCX   ,"rgb(151,193,161)",#97C1A1,Hemlock           ,product-design
  TCX_2310-colors,PQ-14-6011TCX   ,"rgb(155,190,169)",#9BBEA9,Grayed Jade       ,product-design
  TCX_2310-colors,PQ-14-4315TCX   ,"rgb(152,191,202)",#98BFCA,Sea Angel         ,product-design
  TCX_2310-colors,PQ-14-4512TCX   ,"rgb(149,192,203)",#95C0CB,Porcelain Blue    ,product-design
  TCX_2310-colors,PQ-14-0446TCX   ,"rgb(181,204,57) ",#B5CC39,Tender Shoots     ,product-design
  TCX_2310-colors,PQ-14-0340TCX   ,"rgb(186,223,48) ",#BADF30,Acid Lime         ,product-design
  TCX_2310-colors,PQ-14-6316TCX   ,"rgb(159,192,156)",#9FC09C,Sprucestone       ,product-design
  TCX_2310-colors,PQ-13-4910TCX   ,"rgb(159,217,215)",#9FD9D7,Blue Tint         ,product-design
  TCX_2310-colors,PQ-15-0543TCX   ,"rgb(181,182,68) ",#B5B644,Apple Green       ,product-design
  TCX_2310-colors,PQ-14-0445TCX   ,"rgb(181,191,80) ",#B5BF50,Bright Chartreuse ,product-design
  TCX_2310-colors,PQ-14-0226TCX   ,"rgb(163,197,125)",#A3C57D,Opaline Green     ,product-design
  TCX_2310-colors,PQ-18-1657TCX   ,"rgb(170,24,43)  ",#AA182B,Salsa             ,product-design
  TCX_2310-colors,PQ-18-1659TCX   ,"rgb(185,18,40)  ",#B91228,Goji Berry        ,product-design
  TCX_2310-colors,PQ-19-1762TCX   ,"rgb(174,14,54)  ",#AE0E36,Crimson           ,product-design
  TCX_2310-colors,PQ-19-1860TCX   ,"rgb(162,20,65)  ",#A21441,Persian Red       ,product-design
  TCX_2310-colors,PQ-18-1654TCX   ,"rgb(186,11,50)  ",#BA0B32,Lychee            ,product-design
  TCX_2310-colors,PQ-18-1759TCX   ,"rgb(178,16,60)  ",#B2103C,Jalapeño Red      ,product-design
  TCX_2310-colors,PQ-19-1662TCX   ,"rgb(162,36,47)  ",#A2242F,Samba             ,product-design
  TCX_2310-colors,PQ-19-2039TCX   ,"rgb(165,35,80)  ",#A52350,Granita           ,product-design
  TCX_2310-colors,PQ-19-2041TCX   ,"rgb(162,36,82)  ",#A22452,Cherries Jubilee  ,product-design
  TCX_2310-colors,PQ-18-1658TCX   ,"rgb(164,41,46)  ",#A4292E,Pompeian Red      ,product-design
  TCX_2310-colors,PQ-19-1850TCX   ,"rgb(150,45,73)  ",#962D49,Red Bud           ,product-design
  TCX_2310-colors,PQ-18-1355TCX   ,"rgb(162,60,38)  ",#A23C26,Rooibos Tea       ,product-design
  TCX_2310-colors,PQ-18-1449TCX   ,"rgb(154,56,45)  ",#9A382D,Ketchup           ,product-design
  TCX_2310-colors,PQ-19-2045TCX   ,"rgb(163,40,87)  ",#A32857,Vivacious         ,product-design
  TCX_2310-colors,PQ-19-1655TCX   ,"rgb(149,54,64)  ",#953640,Garnet            ,product-design
  TCX_2310-colors,PQ-19-1840TCX   ,"rgb(151,52,67)  ",#973443,Deep Claret       ,product-design
  TCX_2310-colors,PQ-18-1547TCX   ,"rgb(151,58,54)  ",#973A36,Bossa Nova        ,product-design
  TCX_2310-colors,PQ-18-1631TCX   ,"rgb(149,66,78)  ",#95424E,Earth Red         ,product-design
  TCX_2310-colors,PQ-18-1540TCX   ,"rgb(156,69,59)  ",#9C453B,Cinnabar          ,product-design
  TCX_2310-colors,PQ-18-2525TCX   ,"rgb(157,68,110) ",#9D446E,Magenta Haze      ,product-design
  TCX_2310-colors,PQ-18-1050TCX   ,"rgb(168,98,23)  ",#A86217,Honey Ginger      ,product-design
  TCX_2310-colors,PQ-17-1342TCX   ,"rgb(161,83,37)  ",#A15325,Autumnal          ,product-design
  TCX_2310-colors,PQ-18-1250TCX   ,"rgb(159,81,48)  ",#9F5130,Bombay Brown      ,product-design
  TCX_2310-colors,PQ-18-1438TCX   ,"rgb(150,79,76)  ",#964F4C,Marsala           ,product-design
  TCX_2310-colors,PQ-17-1723TCX   ,"rgb(159,80,105) ",#9F5069,Malaga            ,product-design
  TCX_2310-colors,PQ-18-1239TCX   ,"rgb(152,92,65)  ",#985C41,Sierra            ,product-design
  TCX_2310-colors,PQ-18-1433TCX   ,"rgb(152,89,75)  ",#98594B,Chutney           ,product-design
  TCX_2310-colors,PQ-17-1612TCX   ,"rgb(153,99,120) ",#996378,Mellow Mauve      ,product-design
  TCX_2310-colors,PQ-17-1710TCX   ,"rgb(150,99,123) ",#96637B,Bordeaux          ,product-design
  TCX_2310-colors,PQ-18-3530TCX   ,"rgb(147,106,152)",#936A98,Lavender Crystal  ,product-design
  TCX_2310-colors,PQ-18-1030TCX   ,"rgb(147,107,79) ",#936B4F,Thrush            ,product-design
  TCX_2310-colors,PQ-17-1614TCX   ,"rgb(152,95,104) ",#985F68,Deco Rose         ,product-design
  TCX_2310-colors,PQ-18-1321TCX   ,"rgb(143,114,101)",#8F7265,Brownie           ,product-design
  TCX_2310-colors,PQ-17-1511TCX   ,"rgb(148,108,116)",#946C74,Wistful Mauve     ,product-design
  TCX_2310-colors,PQ-18-0935TCX   ,"rgb(167,111,31) ",#A76F1F,Buckthorn Brown   ,product-design
  TCX_2310-colors,PQ-17-0942TCX   ,"rgb(151,117,71) ",#977547,Medal Bronze      ,product-design
  TCX_2310-colors,PQ-17-1044TCX   ,"rgb(151,111,76) ",#976F4C,Chipmunk          ,product-design
  TCX_2310-colors,PQ-17-1422TCX   ,"rgb(146,112,95) ",#92705F,Raw Umber         ,product-design
  TCX_2310-colors,PQ-17-1321TCX   ,"rgb(148,119,100)",#947764,Woodsmoke         ,product-design
  TCX_2310-colors,PQ-17-0808TCX   ,"rgb(142,124,113)",#8E7C71,Taupe Gray        ,product-design
  TCX_2310-colors,PQ-17-1610TCX   ,"rgb(154,113,130)",#9A7182,Dusky Orchid      ,product-design
  TCX_2310-colors,PQ-18-3220TCX   ,"rgb(146,114,136)",#927288,Very Grape        ,product-design
  TCX_2310-colors,PQ-18-0835TCX   ,"rgb(153,123,56) ",#997B38,Dried Tobacco     ,product-design
  TCX_2310-colors,PQ-17-1036TCX   ,"rgb(152,117,74) ",#98754A,Bistre            ,product-design
  TCX_2310-colors,PQ-17-1125TCX   ,"rgb(151,117,76) ",#97754C,Dijon             ,product-design
  TCX_2310-colors,PQ-17-1128TCX   ,"rgb(157,116,70) ",#9D7446,Bone Brown        ,product-design
  TCX_2310-colors,PQ-17-1038TCX   ,"rgb(151,124,97) ",#977C61,Tiger's Eye       ,product-design
  TCX_2310-colors,PQ-17-1316TCX   ,"rgb(147,123,106)",#937B6A,Portabella        ,product-design
  TCX_2310-colors,PQ-17-1417TCX   ,"rgb(153,120,103)",#997867,Beaver Fur        ,product-design
  TCX_2310-colors,PQ-17-1418TCX   ,"rgb(151,125,112)",#977D70,Ginger Snap       ,product-design
  TCX_2310-colors,PQ-17-1105TCX   ,"rgb(145,133,121)",#918579,Roasted Cashew    ,product-design
  TCX_2310-colors,PQ-17-1510TCX   ,"rgb(149,122,118)",#957A76,Antler            ,product-design
  TCX_2310-colors,PQ-17-3520TCX   ,"rgb(152,121,162)",#9879A2,Diffused Orchid   ,product-design
  TCX_2310-colors,PQ-17-3617TCX   ,"rgb(157,123,176)",#9D7BB0,English Lavender  ,product-design
  TCX_2310-colors,PQ-17-3735TCX   ,"rgb(151,135,184)",#9787B8,Sunlit Allium     ,product-design
  TCX_2310-colors,PQ-17-0843TCX   ,"rgb(156,126,65) ",#9C7E41,Bronze Mist       ,product-design
  TCX_2310-colors,PQ-17-0929TCX   ,"rgb(153,132,86) ",#998456,Fennel Seed       ,product-design
  TCX_2310-colors,PQ-17-1022TCX   ,"rgb(152,132,103)",#988467,Kelp              ,product-design
  TCX_2310-colors,PQ-16-1109TCX   ,"rgb(146,132,117)",#928475,Greige            ,product-design
  TCX_2310-colors,PQ-17-1113TCX   ,"rgb(147,135,114)",#938772,Coriander         ,product-design
  TCX_2310-colors,PQ-17-1108TCX   ,"rgb(148,138,122)",#948A7A,Winter Twig       ,product-design
  TCX_2310-colors,PQ-16-1606TCX   ,"rgb(152,135,140)",#98878C,Purple Dove       ,product-design
  TCX_2310-colors,PQ-17-1505TCX   ,"rgb(152,134,140)",#98868C,Quail             ,product-design
  TCX_2310-colors,PQ-17-2601TCX   ,"rgb(146,137,138)",#92898A,Zinc              ,product-design
  TCX_2310-colors,PQ-16-0847TCX   ,"rgb(169,139,45) ",#A98B2D,Olive Oil         ,product-design
  TCX_2310-colors,PQ-16-0632TCX   ,"rgb(154,139,79) ",#9A8B4F,Willow            ,product-design
  TCX_2310-colors,PQ-17-0630TCX   ,"rgb(152,140,117)",#988C75,Tree House        ,product-design
  TCX_2310-colors,PQ-17-1009TCX   ,"rgb(153,137,120)",#998978,Dune              ,product-design
  TCX_2310-colors,PQ-17-0207TCX   ,"rgb(145,140,134)",#918C86,Rock Ridge        ,product-design
  TCX_2310-colors,PQ-17-1210TCX   ,"rgb(149,139,132)",#958B84,Moon Rock         ,product-design
  TCX_2310-colors,PQ-16-3800TCX   ,"rgb(151,141,137)",#978D89,Satellite         ,product-design
  TCX_2310-colors,PQ-16-4400TCX   ,"rgb(148,144,139)",#94908B,Mourning Dove     ,product-design
  TCX_2310-colors,PQ-16-5101TCX   ,"rgb(146,144,144)",#929090,Wet Weather       ,product-design
  TCX_2310-colors,PQ-17-3906TCX   ,"rgb(148,141,153)",#948D99,Minimal Gray      ,product-design
  TCX_2310-colors,PQ-17-3910TCX   ,"rgb(152,144,162)",#9890A2,Lavender Gray     ,product-design
  TCX_2310-colors,PQ-16-3930TCX   ,"rgb(148,153,187)",#9499BB,Thistle Down      ,product-design
  TCX_2310-colors,PQ-16-3823TCX   ,"rgb(158,145,195)",#9E91C3,Violet Tulip      ,product-design
  TCX_2310-colors,PQ-16-6008TCX   ,"rgb(149,152,137)",#959889,Seagrass          ,product-design
  TCX_2310-colors,PQ-16-3915TCX   ,"rgb(152,151,154)",#98979A,Alloy             ,product-design
  TCX_2310-colors,PQ-16-4702TCX   ,"rgb(152,154,152)",#989A98,Limestone         ,product-design
  TCX_2310-colors,PQ-16-3905TCX   ,"rgb(152,150,164)",#9896A4,Lilac Gray        ,product-design
  TCX_2310-colors,PQ-16-3812TCX   ,"rgb(157,150,178)",#9D96B2,Heirloom Lilac    ,product-design
  TCX_2310-colors,PQ-16-3919TCX   ,"rgb(149,158,183)",#959EB7,Eventide          ,product-design
  TCX_2310-colors,PQ-16-3931TCX   ,"rgb(154,155,193)",#9A9BC1,Sweet Lavender    ,product-design
  TCX_2310-colors,PQ-16-0540TCX   ,"rgb(163,160,78) ",#A3A04E,Oasis             ,product-design
  TCX_2310-colors,PQ-16-0430TCX   ,"rgb(154,160,103)",#9AA067,Fern              ,product-design
  TCX_2310-colors,PQ-16-0532TCX   ,"rgb(160,157,89) ",#A09D59,Moss              ,product-design
  TCX_2310-colors,PQ-16-0213TCX   ,"rgb(153,155,133)",#999B85,Tea               ,product-design
  TCX_2310-colors,PQ-16-5904TCX   ,"rgb(153,158,152)",#999E98,Wrought Iron      ,product-design
  TCX_2310-colors,PQ-15-4305TCX   ,"rgb(152,160,165)",#98A0A5,Quarry            ,product-design
  TCX_2310-colors,PQ-16-5304TCX   ,"rgb(149,166,159)",#95A69F,Jadeite           ,product-design
  TCX_2310-colors,PQ-15-3912TCX   ,"rgb(154,158,179)",#9A9EB3,Aleutian          ,product-design
  TCX_2310-colors,PQ-15-0336TCX   ,"rgb(156,173,96) ",#9CAD60,Herbal Garden     ,product-design
  TCX_2310-colors,PQ-15-0332TCX   ,"rgb(159,175,108)",#9FAF6C,Leaf Green        ,product-design
  TCX_2310-colors,PQ-15-4706TCX   ,"rgb(153,174,174)",#99AEAE,Gray Mist         ,product-design
  TCX_2310-colors,PQ-15-4008TCX   ,"rgb(155,171,187)",#9BABBB,Blue Fog          ,product-design
  TCX_2310-colors,PQ-14-3912TCX   ,"rgb(159,169,190)",#9FA9BE,Zen Blue          ,product-design
  TCX_2310-colors,PQ-16-3922TCX   ,"rgb(155,169,202)",#9BA9CA,Brunnera Blue     ,product-design
  TCX_2310-colors,PQ-14-4506TCX   ,"rgb(158,182,184)",#9EB6B8,Ether             ,product-design
  TCX_2310-colors,PQ-15-4020TCX   ,"rgb(155,183,212)",#9BB7D4,Cerulean          ,product-design
  TCX_2310-colors,PQ-15-4030TCX   ,"rgb(158,180,211)",#9EB4D3,Chambray Blue     ,product-design
  TCX_2310-colors,PQ-15-6317TCX   ,"rgb(158,188,151)",#9EBC97,Quiet Green       ,product-design
  TCX_2310-colors,PQ-15-5812TCX   ,"rgb(155,194,177)",#9BC2B1,Lichen            ,product-design
  TCX_2310-colors,PQ-13-5309TCX   ,"rgb(153,197,196)",#99C5C4,Pastel Turquoise  ,product-design
  TCX_2310-colors,PQ-14-4510TCX   ,"rgb(153,193,204)",#99C1CC,Aquatic           ,product-design
  TCX_2310-colors,PQ-14-4810TCX   ,"rgb(156,194,197)",#9CC2C5,Canal Blue        ,product-design
  TCX_2310-colors,PQ-14-0123TCX   ,"rgb(163,200,147)",#A3C893,Arcadian Green    ,product-design
  TCX_2310-colors,PQ-14-0121TCX   ,"rgb(167,199,150)",#A7C796,Nile Green        ,product-design
  TCX_2310-colors,PQ-14-4313TCX   ,"rgb(157,195,212)",#9DC3D4,Aquamarine        ,product-design
  TCX_2310-colors,PQ-13-4411TCX   ,"rgb(161,200,219)",#A1C8DB,Crystal Blue      ,product-design
  TCX_2310-colors,PQ-13-0550TCX   ,"rgb(192,215,37) ",#C0D725,Lime Punch        ,product-design
  TCX_2310-colors,PQ-13-0221TCX   ,"rgb(169,211,158)",#A9D39E,Pistachio Green   ,product-design
  TCX_2310-colors,PQ-13-5409TCX   ,"rgb(161,215,201)",#A1D7C9,Yucca             ,product-design
  TCX_2310-colors,PQ-13-0443TCX   ,"rgb(192,219,58) ",#C0DB3A,Love Bird         ,product-design
  TCX_2310-colors,PQ-13-0535TCX   ,"rgb(198,230,122)",#C6E67A,Sharp Green       ,product-design
  TCX_2310-colors,PQ-12-4608TCX   ,"rgb(170,213,219)",#AAD5DB,Clearwater        ,product-design
  TCX_2310-colors,PQ-12-0225TCX   ,"rgb(185,234,179)",#B9EAB3,Patina Green      ,product-design
  TCX_2310-colors,PQ-13-4909TCX   ,"rgb(172,223,221)",#ACDFDD,Blue Light        ,product-design
  TCX_2310-colors,PQ-18-1653TCX   ,"rgb(182,16,50)  ",#B61032,Toreador          ,product-design
  TCX_2310-colors,PQ-19-1764TCX   ,"rgb(179,26,56)  ",#B31A38,Lipstick Red      ,product-design
  TCX_2310-colors,PQ-18-1551TCX   ,"rgb(180,38,42)  ",#B4262A,Aura Orange       ,product-design
  TCX_2310-colors,PQ-18-2328TCX   ,"rgb(171,52,117) ",#AB3475,Fuchsia Red       ,product-design
  TCX_2310-colors,PQ-19-1759TCX   ,"rgb(167,51,64)  ",#A73340,American Beauty   ,product-design
  TCX_2310-colors,PQ-18-2326TCX   ,"rgb(168,62,108) ",#A83E6C,Cactus Flower     ,product-design
  TCX_2310-colors,PQ-18-3027TCX   ,"rgb(173,77,140) ",#AD4D8C,Purple Orchid     ,product-design
  TCX_2310-colors,PQ-18-1444TCX   ,"rgb(159,68,64)  ",#9F4440,Tandoori Spice    ,product-design
  TCX_2310-colors,PQ-18-3230TCX   ,"rgb(169,86,140) ",#A9568C,Meadow Mauve      ,product-design
  TCX_2310-colors,PQ-18-1350TCX   ,"rgb(161,77,58)  ",#A14D3A,Burnt Brick       ,product-design
  TCX_2310-colors,PQ-17-2617TCX   ,"rgb(166,79,130) ",#A64F82,Dahlia Mauve      ,product-design
  TCX_2310-colors,PQ-18-3224TCX   ,"rgb(173,94,153) ",#AD5E99,Radiant Orchid    ,product-design
  TCX_2310-colors,PQ-18-1049TCX   ,"rgb(171,104,25) ",#AB6819,Thai Curry        ,product-design
  TCX_2310-colors,PQ-18-1441TCX   ,"rgb(156,86,66)  ",#9C5642,Baked Clay        ,product-design
  TCX_2310-colors,PQ-18-1343TCX   ,"rgb(161,88,67)  ",#A15843,Auburn            ,product-design
  TCX_2310-colors,PQ-18-1336TCX   ,"rgb(154,96,81)  ",#9A6051,Copper Brown      ,product-design
  TCX_2310-colors,PQ-17-1623TCX   ,"rgb(164,89,109) ",#A4596D,Rose Wine         ,product-design
  TCX_2310-colors,PQ-17-1818TCX   ,"rgb(163,87,118) ",#A35776,Red Violet        ,product-design
  TCX_2310-colors,PQ-17-3323TCX   ,"rgb(167,103,162)",#A767A2,Iris Orchid       ,product-design
  TCX_2310-colors,PQ-17-1340TCX   ,"rgb(163,98,59)  ",#A3623B,Adobe             ,product-design
  TCX_2310-colors,PQ-18-1434TCX   ,"rgb(162,87,75)  ",#A2574B,Etruscan Red      ,product-design
  TCX_2310-colors,PQ-17-1147TCX   ,"rgb(166,102,70) ",#A66646,Amber Brown       ,product-design
  TCX_2310-colors,PQ-17-1525TCX   ,"rgb(161,101,91) ",#A1655B,Cedar Wood        ,product-design
  TCX_2310-colors,PQ-18-1435TCX   ,"rgb(162,102,102)",#A26666,Withered Rose     ,product-design
  TCX_2310-colors,PQ-17-1516TCX   ,"rgb(155,113,107)",#9B716B,Burlwood          ,product-design
  TCX_2310-colors,PQ-18-1160TCX   ,"rgb(172,107,41) ",#AC6B29,Sudan Brown       ,product-design
  TCX_2310-colors,PQ-16-1438TCX   ,"rgb(164,111,68) ",#A46F44,Meerkat           ,product-design
  TCX_2310-colors,PQ-17-1134TCX   ,"rgb(161,114,73) ",#A17249,Brown Sugar       ,product-design
  TCX_2310-colors,PQ-17-1327TCX   ,"rgb(154,115,82) ",#9A7352,Tobacco Brown     ,product-design
  TCX_2310-colors,PQ-17-1330TCX   ,"rgb(160,113,79) ",#A0714F,Lion              ,product-design
  TCX_2310-colors,PQ-17-1430TCX   ,"rgb(163,110,81) ",#A36E51,Pecan Brown       ,product-design
  TCX_2310-colors,PQ-17-1609TCX   ,"rgb(166,110,122)",#A66E7A,Mesa Rose         ,product-design
  TCX_2310-colors,PQ-17-3014TCX   ,"rgb(167,108,151)",#A76C97,Mulberry          ,product-design
  TCX_2310-colors,PQ-17-3313TCX   ,"rgb(161,117,156)",#A1759C,Dusty Lavender    ,product-design
  TCX_2310-colors,PQ-17-1230TCX   ,"rgb(164,120,100)",#A47864,Mocha Mousse      ,product-design
  TCX_2310-colors,PQ-17-1322TCX   ,"rgb(158,126,103)",#9E7E67,Burro             ,product-design
  TCX_2310-colors,PQ-17-1512TCX   ,"rgb(164,119,126)",#A4777E,Nostalgia Rose    ,product-design
  TCX_2310-colors,PQ-17-2411TCX   ,"rgb(152,128,136)",#988088,Toadstool         ,product-design
  TCX_2310-colors,PQ-17-1605TCX   ,"rgb(157,132,142)",#9D848E,Elderberry        ,product-design
  TCX_2310-colors,PQ-17-3410TCX   ,"rgb(159,122,147)",#9F7A93,Valerian          ,product-design
  TCX_2310-colors,PQ-16-3720TCX   ,"rgb(159,144,193)",#9F90C1,Sand Verbena      ,product-design
  TCX_2310-colors,PQ-17-1129TCX   ,"rgb(164,125,67) ",#A47D43,Wood Thrush       ,product-design
  TCX_2310-colors,PQ-17-1319TCX   ,"rgb(159,134,114)",#9F8672,Amphora           ,product-design
  TCX_2310-colors,PQ-16-3817TCX   ,"rgb(159,134,170)",#9F86AA,Rhapsody          ,product-design
  TCX_2310-colors,PQ-15-3716TCX   ,"rgb(176,159,202)",#B09FCA,Purple Rose       ,product-design
  TCX_2310-colors,PQ-15-3720TCX   ,"rgb(179,160,201)",#B3A0C9,Lilac Breeze      ,product-design
  TCX_2310-colors,PQ-16-0742TCX   ,"rgb(174,142,44) ",#AE8E2C,Green Sulphur     ,product-design
  TCX_2310-colors,PQ-16-0726TCX   ,"rgb(163,146,100)",#A39264,Khaki             ,product-design
  TCX_2310-colors,PQ-17-1320TCX   ,"rgb(166,138,109)",#A68A6D,Tannin            ,product-design
